# SDSSJID log(Mbh) log(Lbol)
085948.53+005300.8         9.1440390         45.381325
085958.68+455237.9         9.0749710         45.343075
090006.26+021537.3         9.8313967         45.496269
090042.33+582955.0         8.2402938         45.331908
090100.87+353808.8         9.1038409         45.286652
090102.85+552527.3         8.8555150         45.206676
090104.75+345524.2         9.2168764         45.669746
090213.40+350942.7         8.0873695         45.427028
090252.69+083853.2         8.9314345         45.397299
090301.83+514401.6         8.8933884         45.829678
090339.98+241257.6         9.1570576         45.497491
090345.97+391821.0         8.9242835         45.073754
090355.18+594401.3         9.0704933         45.366669
090535.78-004039.8         8.6024110         45.638200
090550.30+003948.1         9.3926421         45.254976
090826.12+421529.9         9.0906830         45.325560
090924.66+274402.7         9.2433904         45.344433
090933.49+425346.5         9.7342955         45.814809
091133.85+442250.0         8.1617687         45.291528
091154.86+283150.3         8.9522056         45.244945
091159.45+593009.0         8.0939702         44.906749
091232.94+001653.1         9.3011056         45.725769
091234.00+262828.2         8.8654092         45.414702
091254.52-003630.1         8.1185845         44.765589
091343.32+523025.4         9.0191355         45.767584
091357.26+052230.7         7.9411065         45.180305
091412.69+340915.5         8.6223929         45.353685
091419.54+074146.6         7.7510186         44.887030
091437.91+024559.2         8.1514552         45.357723
091558.29+055059.5         8.5518041         45.210423
091603.85+285633.4         8.4714089         45.200891
091605.70+462050.6         8.7375949         45.873983
091635.00+405514.5         8.2147271         45.104373
091715.92+505646.5         9.2656015         45.398946
091730.71+110110.6         8.7276179         45.212872
091732.74+384727.5         9.3750367         46.077437
091826.21+171856.2         8.2488845         45.729755
091843.21+344903.6         8.6083025         45.263801
091846.51+390836.0         7.7902986         45.438879
091850.87+414448.3         8.2253371         45.027848
091903.57+350236.3         7.7099179         45.209063
091943.69+010828.4         9.0675396         45.463323
092002.71+154952.9         8.6185277         45.396989
092035.59+524006.2         9.0602590         45.751796
092101.06+080505.6         8.3369518         45.366700
092106.66+123440.5         9.1892279         45.968928
092109.11+392315.8         8.4442361         45.058190
092130.02+064122.1         9.2678208         45.512262
092147.28+391119.0         8.0556411         45.246014
092150.22+575615.1         8.9062376         45.394206
092201.58+322406.2         9.3115194         45.155288
092223.17+444629.0         8.9048311         45.478405
092223.33+582823.8         8.2305112         45.248497
092319.70+020528.3         8.6613042         45.852323
092326.85+543824.7         8.3196628         45.580570
092441.08+284730.3         8.8625615         45.478486
092454.16+330318.6         8.3099311         45.032516
092551.55+661507.2         8.7095356         45.720468
092608.00+074526.6         8.9637662         45.729678
092613.81+321343.1         8.3186554         45.540989
092702.30+043308.2         8.7963903         45.400381
092708.19+334640.4         8.6497104         45.916588
092715.93+020330.6         8.7714603         45.481557
092814.45+253048.0         8.1509335         45.312784
092820.98+493736.8         8.7726498         45.410029
092828.68+320844.0         9.5883916         45.524166
092858.52+454432.7         9.2858275         45.070273
092918.34+041933.3         8.9717577         45.283960
092929.87+274055.3         8.8092405         45.285777
092933.58+095616.9         7.6428091         45.129709
093034.47+075503.6         8.2836140         44.788174
093051.48+012645.5         9.1412208         45.596631
093128.89+425044.4         7.9474867         44.828589
093145.99+472000.7         9.0828506         45.023086
093149.45+014333.5         8.7633686         45.660254
093153.83+083703.3         8.6418314         45.790200
093158.36+192436.8         8.8098309         45.463254
093255.42+651647.0         8.7218847         45.730563
093258.25+531748.7         8.2275264         45.267314
093303.77+394300.8         9.2882136         45.220921
093337.02+191533.6         9.0075089         45.246621
093358.34+190742.8         8.4688223         45.332752
093425.17+544344.7         8.4571838         44.827482
093438.57+405629.8         9.6089149         45.481752
093513.13+381811.0         8.4791120         45.279512
093556.85+621249.7         9.6008945         45.572123
093640.95+424202.6         8.2840489         45.286341
093647.38+265846.4         8.4903735         45.888077
093720.60+460907.5         8.5489014         45.499851
093728.57+324548.3         8.6288680         45.155258
093843.95+590235.1         8.6054063         45.261459
093902.85+184427.8         7.7181293         45.567906
093912.65+033957.1         8.9871936         45.952519
093925.92+011707.1         8.5786258         45.704411
093930.38+013200.9         8.3516364         45.584843
093931.84+544909.2         8.6077718         45.202049
094014.01+303902.9         8.4092675         45.135344
094020.68+555048.7         8.8296419         45.539094
094035.49+093814.6         8.8016720         45.001540
094045.09+445504.3         8.6755889         45.163336
094132.89+000731.1         8.0100065         45.456259
094207.33+295135.4         9.2706545         45.733577
094215.78+364044.1         8.7671878         45.138300
094241.68+005652.2         8.2918981         45.323243
094241.82+630043.1         8.6753376         45.583066
094307.46+523403.0         8.2618344         45.076255
094329.30+584232.8         8.4198933         45.625248
094342.06+000255.7         8.2104522         45.084009
094402.50+573209.0         7.4428002         44.911602
094410.33+603336.4         7.9023243         45.596071
094422.93+112958.3         9.1375481         45.677665
094426.37+662517.6         8.5851308         45.915168
094427.34+474008.3         8.5045249         45.333668
094443.08+580953.2         9.0179079         45.929566
094450.41+020054.2         8.2991662         45.616920
094508.26+091616.3         8.9204487         45.536918
094510.04-001534.1         7.9988371         45.106327
094522.76+334522.1         7.4445765         45.093859
094603.94+013923.6         7.7002210         45.240208
094620.86+334746.9         8.5709615         45.444125
094711.85+135947.2         8.3918926         45.209911
094806.55+031801.9         7.7763969         44.958324
094820.87+024501.6         9.0903563         45.255948
094826.98+484142.4         7.8245956         45.382046
094838.89+052127.0         8.9522037         45.636652
094845.01+351144.5         9.2188716         45.460217
094851.76+114950.2         8.1428013         45.515098
094857.31+002225.5         7.7770281         45.980791
094939.76+175249.3         9.3138910         45.388037
095021.25+001707.3         8.1349888         45.253127
095031.57+382608.1         8.4839379         45.000020
095037.14+693631.1         8.9738485         44.996587
095056.89+413347.3         7.9314343         45.273369
095122.22+172532.0         8.6999836         45.797946
095159.05+570854.1         8.4745745         45.713629
095204.68+335234.8         9.0854903         45.267795
095215.68+274613.0         8.0298044         45.552507
095227.58+540730.4         8.5524017         45.694427
095257.63+411953.9         9.0622725         45.342411
095301.89+443016.7         9.0075711         45.223682
095319.36+321143.3         8.5430008         44.690411
095321.16+151525.7         8.5351611         45.221435
095352.97+051529.0         7.6920594         45.327994
095422.80+070236.1         8.4957720         45.522960
095547.89+085126.6         8.7076371         45.074492
095548.33+421507.8         7.9958708         45.286678
095630.97+053859.4         8.9203522         45.692665
095750.03+530104.7         8.2763866         45.078709
095753.44+215215.3         8.1920772         45.169459
095759.53+310642.7         7.7405083         44.560194
095900.19+295738.3         8.0696960         45.269211
095906.79+594405.0         8.4847168         45.516555
100125.46+005205.5         8.3104890         45.598293
100126.85+054606.3         8.7336575         45.321427
100142.25+563549.9         8.9896051         44.888012
100147.48+331817.2         8.8121221         45.637307
100150.22+513545.5         8.5992914         45.104302
100220.17+450927.3         8.9570658         45.420210
100242.97+525134.5         8.7135527         45.612133
100302.62+193251.2         9.2238726         45.175054
100339.85+322925.9         8.4053074         45.105244
100347.36+395151.8         8.3489667         45.257498
100400.92+524242.3         8.7946781         44.830539
100413.78+482607.2         8.2677603         45.738849
100441.54+403647.0         8.0261306         45.540121
100529.98-004152.6         8.6600404         45.209021
100701.56+052315.4         7.8575105         45.726705
100738.30+031925.3         8.9737544         45.621064
100850.36+541442.4         9.2925201         45.642063
100904.41+013457.6         9.0728192         45.616819
100921.55+035814.6         7.3101569         45.025796
100938.85+152215.0         8.1583112         45.578875
101032.76+165636.1         8.9255789         45.211479
101044.33+470753.0         8.3936848         45.349201
101044.50+004331.3         8.7686294         45.611997
101048.16+354816.3         9.5627777         45.448706
101152.98+544206.4         7.7783564         45.116845
101241.48+552945.8         8.4325851         45.531550
101244.62+381406.3         8.0850167         45.461854
101244.84+495229.2         9.0223615         45.549024
101249.60+024940.8         9.4539955         45.428484
101317.59+000800.3         8.6362384         45.388800
101320.55+471905.3         8.9301242         45.864573
101347.80+594006.3         8.5579726         44.943611
101357.62+334925.6         8.9536239         45.901234
101428.49+273611.4         8.8101822         46.010633
101502.24+023128.1         8.1061223         45.026671
101609.65+014018.4         8.5261655         45.298584
101652.89+523510.2         7.7940153         45.625951
101658.66-000708.4         8.7435297         45.018620
101817.60+513745.9         8.8417140         45.441041
101911.33+015354.6         8.4424376         44.958997
101925.47-000147.6         9.6792982         46.212995
101935.23+483226.5         8.8221793         45.379248
101939.97+063733.5         8.7348132         44.998349
102011.41+264626.5         8.5565395         45.108461
102016.04+014231.7         8.1171719         45.268480
102025.83+413342.3         8.6206846         45.559217
102041.16+351857.0         8.6668041         45.839732
